country,port_name,wpi_id,lat,lon,year_month,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio
Russia,Vyborg,28300.0,60.716667,28.75,2023-07,31,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2023-08,31,4794.788644489588,16.367752400868074,62.00885009765625,14.79088840043485,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2023-09,30,4168.349553203814,14.229305703707801,62.06007766723633,13.444842136035529,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2023-10,31,4315.03819819829,14.730050074170872,75.86614990234375,14.80206792546075,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2023-11,30,6079.028509522887,21.405029963108763,90.55937957763672,19.772470720755575,0.8685015290519876
Russia,Vyborg,28300.0,60.716667,28.75,2023-12,31,15512.00683770398,53.134014958889324,166.3206787109375,39.44974907419188,0.8655495432594401
Russia,Vyborg,28300.0,60.716667,28.75,2024-01,31,18673.18980832099,63.74382063081463,261.140380859375,57.77534995951249,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2024-02,29,11150.909572969696,38.06535396395279,120.51567840576172,31.042647597282436,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2024-03,31,5420.356200548013,19.089715228779,74.67957305908203,15.01657872630233,0.8630430895762559
Russia,Vyborg,28300.0,60.716667,28.75,2024-04,30,4459.551548520841,15.430974216335091,67.51411056518555,13.733946538607592,0.8704819277108432
Russia,Vyborg,28300.0,60.716667,28.75,2024-05,29,6089.60107729248,22.468901834868298,109.98916625976562,24.37805848433753,0.8770988006853224
Russia,Vyborg,28300.0,60.716667,28.75,2024-06,27,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2024-07,21,0.0,,,,
Russia,Vyborg,28300.0,60.716667,28.75,2024-08,31,4615.551247290011,15.7558978321145,62.749263763427734,14.944415611624228,0.8666898712147579
