country,port_name,wpi_id,lat,lon,year_month,n_images,sar_diff_median,sar_diff_mean,vh_median_mean,vh_max_mean
United States,Green Bay,4940.0,44.516667,-88.016667,2023-01,2,14234.37108106362,14234.37108106362,1.6461075471264657,2.0180225995446035
United States,Green Bay,4940.0,44.516667,-88.016667,2023-02,3,12470.074612077107,12470.074612077107,1.7071001171982079,2.001117620769211
United States,Green Bay,4940.0,44.516667,-88.016667,2023-03,2,13761.294176981819,13761.294176981819,1.6872957556200503,2.1352684868444873
United States,Green Bay,4940.0,44.516667,-88.016667,2023-04,3,14195.044818064755,14195.044818064755,1.7613867172408668,2.0996753344835617
United States,Green Bay,4940.0,44.516667,-88.016667,2023-05,2,12842.704839274718,12842.704839274718,1.2397440752478917,1.9545157610123602
United States,Green Bay,4940.0,44.516667,-88.016667,2023-06,3,13488.172812490462,13488.172812490462,1.7498999270671531,2.093909756680476
United States,Green Bay,4940.0,44.516667,-88.016667,2023-07,2,12184.060874538782,12184.060874538782,2.058712861534186,2.213165119028511
United States,Green Bay,4940.0,44.516667,-88.016667,2023-08,3,14153.586065940799,14153.586065940799,2.0114418639641434,2.3279735051513555
United States,Green Bay,4940.0,44.516667,-88.016667,2023-09,2,13022.110624348763,13022.110624348763,1.9406349024355722,2.1266734100691704
United States,Green Bay,4940.0,44.516667,-88.016667,2023-10,3,15145.77956732041,15145.77956732041,2.408831461223791,2.4417949186893217
United States,Green Bay,4940.0,44.516667,-88.016667,2023-11,2,15392.721780619582,15392.721780619582,2.0383689162353913,2.515555375495053
United States,Green Bay,4940.0,44.516667,-88.016667,2023-12,3,14227.201170738308,14227.201170738308,2.464711751944668,2.457034284264665
United States,Green Bay,4940.0,44.516667,-88.016667,2024-01,3,11226.953933848326,11226.953933848326,1.7692125920607527,2.4276862993292854
United States,Green Bay,4940.0,44.516667,-88.016667,2024-02,2,13209.428823888855,13209.428823888855,2.251064104857245,2.5598782865078396
United States,Green Bay,4940.0,44.516667,-88.016667,2024-03,3,14943.454855464734,14943.454855464734,2.556420009643325,2.419048260754795
United States,Green Bay,4940.0,44.516667,-88.016667,2024-04,2,13638.592191335143,13638.592191335143,2.6667019410725388,2.4644187702049383
United States,Green Bay,4940.0,44.516667,-88.016667,2024-05,3,13964.06701596976,13964.06701596976,2.6443330694135017,2.8619480669264448
United States,Green Bay,4940.0,44.516667,-88.016667,2024-06,2,16319.530001936888,16319.530001936888,2.663984032646972,2.6564766559309256
United States,Green Bay,4940.0,44.516667,-88.016667,2024-07,3,13089.471805331068,13089.471805331068,2.6967930667048607,2.5806550286192813
United States,Green Bay,4940.0,44.516667,-88.016667,2024-08,2,13281.328845006732,13281.328845006732,2.246081644328034,2.4413782468686716
United States,Green Bay,4940.0,44.516667,-88.016667,2024-09,3,13695.22578350981,13695.22578350981,2.4616189125129173,2.3450025194665725
United States,Green Bay,4940.0,44.516667,-88.016667,2024-10,2,12713.457716793617,12713.457716793617,2.348841059544798,2.435302147519064
United States,Green Bay,4940.0,44.516667,-88.016667,2024-11,3,15915.633670160872,15915.633670160872,2.726826838445267,2.6305987293855235
United States,Green Bay,4940.0,44.516667,-88.016667,2024-12,3,14214.204277410103,14214.204277410103,2.505025534455069,2.4313053894982835
United States,Frankfort,4640.0,44.633333,-86.25,2016-01,1,,,,
United States,Frankfort,4640.0,44.633333,-86.25,2016-02,2,9761.02788664529,9761.02788664529,-3.998784229958361,-0.014196418385617582
United States,Frankfort,4640.0,44.633333,-86.25,2016-03,1,,,-4.477343479441516,-4.477343479441516
United States,Frankfort,4640.0,44.633333,-86.25,2016-04,0,,,,
United States,Frankfort,4640.0,44.633333,-86.25,2016-05,2,6575.56033950314,6575.56033950314,-6.1896193343206365,-2.656004217703067
United States,Frankfort,4640.0,44.633333,-86.25,2016-06,0,,,,
United States,Frankfort,4640.0,44.633333,-86.25,2016-07,1,,,0.7963108674347927,0.7963108674347927
United States,Frankfort,4640.0,44.633333,-86.25,2016-08,2,7356.268488180718,7356.268488180718,-4.801699717462019,-3.9515400801074088
United States,Frankfort,4640.0,44.633333,-86.25,2016-09,2,7241.218779054136,7241.218779054136,-6.028966531954147,-1.2564726431564903
United States,Frankfort,4640.0,44.633333,-86.25,2016-10,3,8351.441478328223,8351.441478328223,-2.0315097935403146,-3.4121605188927453
United States,Frankfort,4640.0,44.633333,-86.25,2016-11,3,6309.694256873878,6309.694256873878,-2.0049519794979163,2.2496794060523637
United States,Frankfort,4640.0,44.633333,-86.25,2016-12,4,4282.516718762199,5866.152715998036,-6.073582385220878,0.8397438918516844
United States,Frankfort,4640.0,44.633333,-86.25,2017-01,5,3815.5311763289046,5075.1655173331665,-18.6215164690789,1.521216538630976
United States,Frankfort,4640.0,44.633333,-86.25,2017-02,2,12508.33546062681,12508.33546062681,-0.3016183721906961,2.1796182829440824
United States,Frankfort,4640.0,44.633333,-86.25,2017-03,2,8015.538152650174,8015.538152650174,,2.443791334839127
United States,Frankfort,4640.0,44.633333,-86.25,2017-04,3,6783.778760687941,6783.778760687941,-1.39311315634778,2.865348315690746
United States,Frankfort,4640.0,44.633333,-86.25,2017-05,5,4538.52814314737,5136.6899681548275,-0.7979566451243829,0.5611671461263176
United States,Frankfort,4640.0,44.633333,-86.25,2017-06,2,9001.871132362863,9001.871132362863,,0.2513210780240239
United States,Frankfort,4640.0,44.633333,-86.25,2017-07,3,3833.170950663951,3833.170950663951,,3.6078217542072055
United States,Frankfort,4640.0,44.633333,-86.25,2017-08,2,8286.793625791597,8286.793625791597,,-9.336547247407267
United States,Frankfort,4640.0,44.633333,-86.25,2017-09,6,3335.0272484561046,3644.029554886257,,2.3371294891528085
United States,Frankfort,4640.0,44.633333,-86.25,2017-10,3,3705.1807194068288,3705.1807194068288,2.4683173705613473,2.8021517298310106
United States,Frankfort,4640.0,44.633333,-86.25,2017-11,6,7809.240006040144,7802.314940528688,,2.3063599090982536
United States,Frankfort,4640.0,44.633333,-86.25,2017-12,3,4135.3082075279735,4135.3082075279735,,1.4822717946348627
United States,Frankfort,4640.0,44.633333,-86.25,2018-01,5,4682.06931265773,5523.723811195412,,3.863393068061395
United States,Frankfort,4640.0,44.633333,-86.25,2018-02,4,5794.367667617346,6430.416759792867,-4.397407344169547,2.8130858473227187
United States,Frankfort,4640.0,44.633333,-86.25,2018-03,5,7215.9538581871275,6927.670661353405,1.867103484946438,2.694735624869308
