country,port_name,wpi_id,lat,lon,year_month,n_images,sar_diff_median,sar_diff_mean,vh_median_mean,vh_max_mean,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio,region,tidal_range_m,entrance_width_m,channel_depth_m,anchorage_depth_m,cargo_pier_depth_m,oil_terminal_depth_m,lng_terminal_depth_m,max_vessel_length_m,max_vessel_beam_m,max_vessel_draft_m,offshore_max_vessel_length_m,offshore_max_vessel_beam_m,offshore_max_vessel_draft_m,harbor_size,harbor_type,harbor_use,shelter_afforded,ent_restr_tide,ent_restr_swell,ent_restr_ice,ent_restr_other,overhead_limits,underkeel_mgmt,good_holding_ground,turning_area,traffic_sep_scheme,vessel_traffic_svc,navarea,search_rescue,port_security,eta_message,quarantine_pratique,quarantine_sanitation,quarantine_other,first_port_of_entry,us_representative,pilotage_compulsory,pilotage_available,pilotage_local_assist,pilotage_advisable,tugs_salvage,tugs_assistance,comm_telephone,comm_telefax,comm_radio,comm_radiotelephone,comm_airport,comm_rail,fac_wharves,fac_anchorage,fac_dangerous_cargo,fac_med_mooring,fac_beach_mooring,fac_ice_mooring,fac_roro,fac_solid_bulk,fac_liquid_bulk,fac_container,fac_breakbulk,fac_oil_terminal,fac_lng_terminal,fac_other,medical_facilities,garbage_disposal,chemical_tank_disposal,dirty_ballast_disposal,degaussing,cranes_fixed,cranes_mobile,cranes_floating,cranes_container,lifts_100_tons,lifts_50_100_tons,lifts_25_49_tons,lifts_0_24_tons,svc_longshoremen,svc_electricity,svc_steam,svc_nav_equip,svc_electrical_repair,svc_ice_breaking,svc_diving,sup_provisions,sup_potable_water,sup_fuel_oil,sup_diesel_oil,sup_aviation_fuel,sup_deck,sup_engine,repairs,dry_dock
Russia,Vyborg,28300.0,60.716667,28.75,2017-12,12,3784.5027964540673,3944.8265951571593,-2.3625150275841977,2.8713169954600937,31,5544.289153738001,19.70856254552437,68.97014617919922,15.601345976445405,0.8621176470588233,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-01,10,3260.592721173209,3724.368224109444,-0.753641354052189,3.042919682299993,31,7807.339930252941,27.472424824950327,119.39490509033205,24.737302232081184,0.858943455057864,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-02,10,2722.886824481914,2620.2290644572054,-1.4653064899543886,2.7432898520307485,28,19022.53483481084,64.93636389393261,287.54736328125,68.13448127635817,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-03,9,3018.755352919802,2972.149676541989,-0.7466447572375401,2.8413785368559488,31,16151.07386578579,55.13418789525271,221.5781097412109,60.058686942239405,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-04,5,9788.385736086137,9871.917303714024,1.3721963636485228,3.1604761060371263,30,7422.651463014355,25.33836844804097,112.47235870361328,28.26355885832865,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-05,9,8223.480775802474,6571.204156341521,1.2234008232346534,3.4947856249591287,31,374.4849965030072,4.580471705116405,11.361741065979004,2.462036769734207,0.7786367880485529,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-06,15,4842.11059425891,4425.728444314241,-0.3165241201143813,3.619010634029078,30,0.0,,,,,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-07,17,4876.443314854868,4470.54340649032,-0.514002241559187,3.2484102987977725,31,0.0,,,,,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-08,36,4937.319535211324,5006.437665219241,0.069101898593415,3.06862037677783,31,5588.3887709073,19.076829137635364,87.35275268554688,19.252957468702256,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-09,31,7286.922895390124,6457.595503367467,0.3643449207858493,3.042417718218048,30,4804.528068575671,16.400999430880805,72.51921463012695,18.11991281228669,0.8266156166608654,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-10,36,6728.580819475636,6234.812910071782,0.6162623008308056,3.109048307323325,31,5177.442605853316,17.6740008633547,81.20660400390625,19.83901763479769,0.8573268360598675,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-11,26,6588.058755144307,7486.924095157776,-0.1347834906225818,2.834966364523121,30,5146.756890378281,17.569250429002167,79.14623260498047,21.40186352340715,0.8020187956839538,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2018-12,14,5344.139108958192,6104.539599275553,-0.8267368454448836,2.817563581502428,31,9237.138795137173,31.53240150950441,92.92780303955078,24.59152232737691,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-01,11,2586.428503599069,2780.2315803331308,1.1061787937677667,2.3022162226403635,31,23070.8445578519,78.7558950770045,360.0038299560547,81.4224385999791,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-02,6,2592.753098489952,2554.581641718187,-1.4535511013645688,2.2420423147078434,28,17095.40416162217,58.35780537099939,254.2165069580078,58.27270463375364,0.8407935955447265,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-03,9,4245.654735975537,4911.129067308417,-1.149878208236501,2.685988394350709,31,12013.098585386371,41.00856946818642,182.69168090820312,43.35396959162736,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-04,6,5641.182593970894,6977.8762558538365,-0.3874199669747818,2.96140360870576,30,8165.298485461521,27.87350888611363,116.0065460205078,31.156058419608176,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-05,15,5173.968224736231,5160.65024746839,-0.815373315405411,3.095396034824228,31,7971.734319193224,29.71484068695034,167.99172973632812,32.80236620345763,0.8738583381235228,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-06,17,4819.808020848772,4035.650840843157,-0.4016954901501293,3.1520578396794425,30,0.0,,,,,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-07,18,4531.5525458654,4028.8810960371097,-0.1129272627064479,3.100033492301194,31,0.0,,,,,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-08,17,3830.9608456317474,3494.066572799753,-0.4482153532856816,2.876924454838216,31,4811.634054627256,16.42525681298461,73.59044647216797,17.169069359732088,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-09,18,4454.140276859022,3824.738944805835,-0.1747922796583891,2.5580006684602483,30,3988.697106589048,13.616034299601171,60.739234924316406,14.990263160423996,0.8470936303515487,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-10,17,6482.343622491178,5596.032170373626,0.2580450695243974,2.718067568266581,31,4066.7250952862055,13.882394903587452,57.39239501953125,13.974443298131847,0.8666898712147579,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-11,7,6050.797192143538,7068.606339744155,-0.0896767493431816,2.5102126368109667,30,4246.733985817627,14.4968830841164,68.4520149230957,14.070461934994997,0.8637312913331011,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Vyborg,28300.0,60.716667,28.75,2019-12,8,6246.348086268174,6672.063640366811,-0.7679714391362621,2.7320940663035667,31,4143.444521942443,14.144288528719189,74.2797737121582,13.62027292810645,0.8598445295277872,Russia -- 28250,2.0,0.0,6.4,11.0,6.4,0.0,0.0,150.0,25.0,6.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,I,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
